protein_A,protein_B,label
891_reviewed,3024_reviewed,1
891_reviewed,3024_reviewed_mutant_14866,0
5687_reviewed,5720_reviewed,1
10971_reviewed,25_reviewed,1
10971_reviewed,25_reviewed_mutant_14869,0
3091_reviewed,55818_reviewed,1
3091_reviewed,55818_reviewed_mutant_14870,0
5682_reviewed,9352_reviewed,1
5682_reviewed,5713_reviewed,1
5682_reviewed_mutant_14872,5713_reviewed,0
4287_reviewed,5705_reviewed,1
4287_reviewed,5705_reviewed_mutant_14873,0
51547_reviewed,1642_reviewed,1
51547_reviewed,2547_reviewed,1
51547_reviewed_mutant_14876,2547_reviewed,0
51547_reviewed,7874_reviewed_mutant_14877,0
51547_reviewed,8450_reviewed,1
51547_reviewed,8450_reviewed_mutant_14878,0
51547_reviewed,51191_reviewed,1
51547_reviewed_mutant_14879,51191_reviewed,0
51547_reviewed,5931_reviewed,1
51547_reviewed_mutant_14880,5931_reviewed,0
7291_reviewed,387893_reviewed,1
6517_reviewed,81_reviewed_mutant_14882,0
6517_reviewed,2597_reviewed,1
6517_reviewed_mutant_14883,2597_reviewed,0
8651_reviewed,64581_reviewed,1
8651_reviewed,64581_reviewed_mutant_14884,0
2874_reviewed,8431_reviewed_mutant_14885,0
2874_reviewed,3065_reviewed,1
2874_reviewed_mutant_14886,3065_reviewed,0
9112_reviewed,7329_reviewed,1
9112_reviewed_mutant_14887,7329_reviewed,0
894_reviewed,5925_reviewed,1
894_reviewed,5925_reviewed_mutant_14888,0
701_reviewed,4601_reviewed_mutant_14892,0
991_reviewed,4601_reviewed_mutant_14893,0
5682_reviewed,5688_reviewed,1
5682_reviewed_mutant_14894,5688_reviewed,0
5685_reviewed,5688_reviewed,1
5687_reviewed,5688_reviewed,1
5687_reviewed_mutant_14896,5688_reviewed,0
5685_reviewed,5684_reviewed_mutant_14897,0
5682_reviewed,5685_reviewed,1
5682_reviewed_mutant_14898,5685_reviewed,0
5686_reviewed,5685_reviewed,1
5686_reviewed,5688_reviewed,1
5686_reviewed,5688_reviewed_mutant_14900,0
5682_reviewed,5690_reviewed_mutant_14901,0
5682_reviewed,5682_reviewed,1
5682_reviewed,5687_reviewed,1
5682_reviewed_mutant_14903,5687_reviewed,0
5689_reviewed,5691_reviewed,1
5689_reviewed,5695_reviewed,1
5689_reviewed,5695_reviewed_mutant_14905,0
5689_reviewed,5693_reviewed,1
5689_reviewed,5693_reviewed_mutant_14906,0
5693_reviewed,5682_reviewed,1
5693_reviewed,5682_reviewed_mutant_14908,0
5693_reviewed,5683_reviewed,1
5693_reviewed,5683_reviewed_mutant_14909,0
5693_reviewed,5691_reviewed,1
5693_reviewed,5695_reviewed,1
5693_reviewed_mutant_14912,5695_reviewed,0
5694_reviewed,5695_reviewed,1
5694_reviewed_mutant_14913,5695_reviewed,0
5695_reviewed,5691_reviewed,1
5695_reviewed,5691_reviewed_mutant_14914,0
9212_reviewed,5684_reviewed_mutant_14915,0
5685_reviewed,5689_reviewed,1
5685_reviewed,5689_reviewed_mutant_14917,0
5685_reviewed,5692_reviewed,1
5685_reviewed,5692_reviewed_mutant_14918,0
5685_reviewed,5693_reviewed,1
5685_reviewed,5693_reviewed_mutant_14919,0
5685_reviewed,5694_reviewed,1
5685_reviewed,5695_reviewed,1
5685_reviewed,5696_reviewed,1
5685_reviewed_mutant_14922,5696_reviewed,0
639_reviewed,8554_reviewed,1
639_reviewed_mutant_14924,8554_reviewed,0
1234_reviewed,5686_reviewed,1
1234_reviewed,5686_reviewed_mutant_14925,0
11201_reviewed,7316_reviewed,1
5530_reviewed,5687_reviewed,1
5530_reviewed,5687_reviewed_mutant_14928,0
5687_reviewed,1017_reviewed,1
5687_reviewed,1017_reviewed_mutant_14929,0
5534_reviewed,5688_reviewed,1
6915_reviewed_mutant_14932,5688_reviewed,0
6915_reviewed_mutant_14933,10197_reviewed,0
25_reviewed,5688_reviewed,1
25_reviewed,5688_reviewed_mutant_14934,0
27_reviewed,5688_reviewed,1
27_reviewed,5688_reviewed_mutant_14935,0
5682_reviewed,5686_reviewed,1
5682_reviewed,5686_reviewed_mutant_14936,0
5663_reviewed,5689_reviewed,1
5663_reviewed,5689_reviewed_mutant_14940,0
5663_reviewed,5686_reviewed,1
5663_reviewed_mutant_14941,5686_reviewed,0
898_reviewed,1021_reviewed,1
898_reviewed_mutant_14943,1021_reviewed,0
898_reviewed,1019_reviewed,1
898_reviewed,1019_reviewed_mutant_14944,0
890_reviewed,1019_reviewed,1
890_reviewed,1019_reviewed_mutant_14945,0
27339_reviewed,5692_reviewed,1
27339_reviewed,5692_reviewed_mutant_14946,0
27289_reviewed,5693_reviewed,1
27289_reviewed_mutant_14949,5693_reviewed,0
29979_reviewed,10017_reviewed,1
29979_reviewed,10017_reviewed_mutant_14953,0
29979_reviewed,351_reviewed,1
29979_reviewed,351_reviewed_mutant_14954,0
5698_reviewed,6714_reviewed,1
5698_reviewed_mutant_14955,6714_reviewed,0
5698_reviewed,5705_reviewed,1
5683_reviewed,5696_reviewed,1
5683_reviewed,5696_reviewed_mutant_14959,0
5698_reviewed,5693_reviewed,1
5698_reviewed_mutant_14960,5693_reviewed,0
148022_reviewed,29979_reviewed,1
148022_reviewed_mutant_14961,29979_reviewed,0
29979_reviewed,7415_reviewed,1
29979_reviewed_mutant_14963,7415_reviewed,0
5682_reviewed,5699_reviewed,1
5682_reviewed,5699_reviewed_mutant_14964,0
5689_reviewed,5696_reviewed,1
5689_reviewed,5696_reviewed_mutant_14966,0
29979_reviewed,23435_reviewed,1
29979_reviewed_mutant_14967,23435_reviewed,0
5698_reviewed,5688_reviewed,1
5698_reviewed_mutant_14968,5688_reviewed,0
5698_reviewed,5696_reviewed,1
5698_reviewed,5696_reviewed_mutant_14969,0
5689_reviewed,5688_reviewed,1
5689_reviewed_mutant_14970,5688_reviewed,0
29978_reviewed,29979_reviewed,1
29978_reviewed,29979_reviewed_mutant_14971,0
5563_reviewed,7205_reviewed,1
5563_reviewed,7205_reviewed_mutant_14972,0
5565_reviewed,51608_reviewed,1
5565_reviewed,51608_reviewed_mutant_14973,0
5565_reviewed,5717_reviewed,1
5565_reviewed_mutant_14974,5717_reviewed,0
5717_reviewed,5563_reviewed,1
5717_reviewed_mutant_14976,5563_reviewed,0
9318_reviewed,51138_reviewed,1
9318_reviewed_mutant_14977,51138_reviewed,0
5687_reviewed,9861_reviewed,1
5687_reviewed_mutant_14978,9861_reviewed,0
5687_reviewed,5700_reviewed,1
9318_reviewed,8452_reviewed,1
9318_reviewed,8452_reviewed_mutant_14980,0
9318_reviewed,1457_reviewed,1
9318_reviewed_mutant_14981,1457_reviewed,0
10155_reviewed,5531_reviewed,1
23770_reviewed,5700_reviewed,1
23770_reviewed,5708_reviewed_mutant_14984,0
23770_reviewed,5682_reviewed,1
23770_reviewed_mutant_14985,5682_reviewed,0
5700_reviewed,5683_reviewed,1
5700_reviewed_mutant_14986,5683_reviewed,0
5700_reviewed,5684_reviewed_mutant_14987,0
5701_reviewed,5710_reviewed,1
5701_reviewed_mutant_14988,5710_reviewed,0
5702_reviewed,5700_reviewed,1
5702_reviewed,5700_reviewed_mutant_14989,0
5702_reviewed,5714_reviewed,1
5702_reviewed_mutant_14990,5714_reviewed,0
5702_reviewed,5693_reviewed,1
5702_reviewed_mutant_14991,5693_reviewed,0
5704_reviewed,5714_reviewed,1
5704_reviewed_mutant_14992,5714_reviewed,0
5704_reviewed,5693_reviewed,1
5704_reviewed_mutant_14993,5693_reviewed,0
5700_reviewed,5714_reviewed,1
5700_reviewed,5714_reviewed_mutant_14994,0
5700_reviewed,5693_reviewed,1
9759_reviewed_mutant_14999,5518_reviewed,0
3178_reviewed,22803_reviewed,1
3178_reviewed,22803_reviewed_mutant_15000,0
3178_reviewed,5725_reviewed,1
3178_reviewed,81608_reviewed,1
3178_reviewed,4841_reviewed,1
3178_reviewed,4841_reviewed_mutant_15003,0
3178_reviewed,6421_reviewed,1
3178_reviewed_mutant_15004,6421_reviewed,0
3178_reviewed,11052_reviewed,1
3178_reviewed_mutant_15005,11052_reviewed,0
3178_reviewed,10147_reviewed,1
3178_reviewed,10147_reviewed_mutant_15006,0
3178_reviewed,988_reviewed,1
3178_reviewed,27339_reviewed,1
3178_reviewed,27339_reviewed_mutant_15008,0
85363_reviewed,5701_reviewed,1
85363_reviewed_mutant_15009,5701_reviewed,0
5702_reviewed,5707_reviewed,1
5702_reviewed,5707_reviewed_mutant_15013,0
5707_reviewed,5700_reviewed,1
5707_reviewed,5700_reviewed_mutant_15015,0
5707_reviewed,5711_reviewed,1
5707_reviewed,5711_reviewed_mutant_15016,0
4137_reviewed,8878_reviewed_mutant_15017,0
8061_reviewed,5702_reviewed,1
8061_reviewed_mutant_15018,5702_reviewed,0
7329_reviewed,2353_reviewed,1
7329_reviewed,2353_reviewed_mutant_15019,0
9618_reviewed,10419_reviewed,1
9618_reviewed,10419_reviewed_mutant_15020,0
9618_reviewed,5702_reviewed,1
9618_reviewed,5702_reviewed_mutant_15021,0
3178_reviewed,1653_reviewed,1
3178_reviewed,1665_reviewed,1
3178_reviewed_mutant_15027,1665_reviewed,0
3178_reviewed,55794_reviewed,1
3178_reviewed,55794_reviewed_mutant_15028,0
3178_reviewed,22907_reviewed,1
3178_reviewed,22907_reviewed_mutant_15029,0
3178_reviewed,1660_reviewed,1
3178_reviewed,2130_reviewed,1
3178_reviewed,103_reviewed,1
3178_reviewed_mutant_15032,103_reviewed,0
3178_reviewed,10432_reviewed,1
3178_reviewed_mutant_15033,10432_reviewed,0
3178_reviewed,10270_reviewed,1
3178_reviewed_mutant_15034,10270_reviewed,0
3178_reviewed,4686_reviewed,1
3178_reviewed,4686_reviewed_mutant_15035,0
3178_reviewed,10146_reviewed,1
3178_reviewed_mutant_15036,10146_reviewed,0
3178_reviewed,1620_reviewed,1
3178_reviewed,26024_reviewed,1
3178_reviewed,55037_reviewed,1
3178_reviewed,90480_reviewed,1
3178_reviewed_mutant_15040,90480_reviewed,0
3178_reviewed,284695_reviewed,1
3178_reviewed_mutant_15041,284695_reviewed,0
3178_reviewed,5478_reviewed,1
3178_reviewed_mutant_15042,5478_reviewed,0
284695_reviewed,1620_reviewed,1
284695_reviewed_mutant_15044,1620_reviewed,0
9627_reviewed,5704_reviewed,1
9627_reviewed_mutant_15045,5704_reviewed,0
7421_reviewed,5705_reviewed,1
5705_reviewed,9454_reviewed,1
5132_reviewed,5705_reviewed,1
5132_reviewed_mutant_15049,5705_reviewed,0
25842_reviewed,146059_reviewed,1
25842_reviewed_mutant_15050,146059_reviewed,0
25842_reviewed,4678_reviewed,1
25842_reviewed,5931_reviewed,1
25842_reviewed,5931_reviewed_mutant_15053,0
25842_reviewed,4171_reviewed,1
25842_reviewed,4173_reviewed,1
25842_reviewed,4173_reviewed_mutant_15056,0
25842_reviewed,4176_reviewed,1
25842_reviewed,4176_reviewed_mutant_15058,0
25842_reviewed,55723_reviewed,1
245972_reviewed,11047_reviewed,1
29855_reviewed,25842_reviewed,1
29855_reviewed,25842_reviewed_mutant_15062,0
595_reviewed,1017_reviewed,1
595_reviewed_mutant_15063,1017_reviewed,0
894_reviewed,1017_reviewed,1
894_reviewed,1017_reviewed_mutant_15064,0
894_reviewed,3024_reviewed,1
894_reviewed,3024_reviewed_mutant_15065,0
9373_reviewed,7415_reviewed,1
9373_reviewed_mutant_15068,7415_reviewed,0
9373_reviewed,7316_reviewed,1
9373_reviewed_mutant_15069,7316_reviewed,0
8517_reviewed,8517_reviewed,1
8517_reviewed_mutant_15070,8517_reviewed,0
7316_reviewed,79155_reviewed,1
7316_reviewed_mutant_15071,79155_reviewed,0
7316_reviewed,10318_reviewed_mutant_15072,0
7316_reviewed,79931_reviewed,1
7316_reviewed_mutant_15073,79931_reviewed,0
3065_reviewed,7343_reviewed,1
3065_reviewed,7343_reviewed_mutant_15078,0
8074_reviewed,2260_reviewed_mutant_15080,0
10921_reviewed,22985_reviewed,1
10921_reviewed,22985_reviewed_mutant_15081,0
3320_reviewed,1147_reviewed,1
1024_reviewed,1024_reviewed,1
1024_reviewed,1024_reviewed_mutant_15083,0
10657_reviewed,26578_reviewed,1
10657_reviewed_mutant_15087,26578_reviewed,0
10657_reviewed,30011_reviewed,1
10657_reviewed,23368_reviewed,1
10657_reviewed,23368_reviewed_mutant_15089,0
29760_reviewed,23607_reviewed,1
29760_reviewed,23607_reviewed_mutant_15091,0
29760_reviewed,79930_reviewed_mutant_15092,0
29760_reviewed,6850_reviewed,1
29760_reviewed_mutant_15093,6850_reviewed,0
29760_reviewed,5336_reviewed,1
29760_reviewed_mutant_15094,5336_reviewed,0
29760_reviewed,6416_reviewed,1
29760_reviewed,6416_reviewed_mutant_15095,0
1785_reviewed_mutant_15096,30011_reviewed,0
7538_reviewed,30011_reviewed,1
7538_reviewed,30011_reviewed_mutant_15098,0
7538_reviewed,26986_reviewed,1
7538_reviewed,26986_reviewed_mutant_15099,0
30011_reviewed,6452_reviewed,1
30011_reviewed_mutant_15101,6452_reviewed,0
30011_reviewed,55114_reviewed,1
30011_reviewed,55114_reviewed_mutant_15102,0
30011_reviewed,50807_reviewed,1
30011_reviewed,85377_reviewed,1
30011_reviewed_mutant_15104,85377_reviewed,0
30011_reviewed,10634_reviewed,1
30011_reviewed_mutant_15105,10634_reviewed,0
30011_reviewed,23157_reviewed,1
30011_reviewed,996_reviewed,1
30011_reviewed_mutant_15109,996_reviewed,0
30011_reviewed,79720_reviewed,1
30011_reviewed,79720_reviewed_mutant_15110,0
30011_reviewed,152503_reviewed,1
30011_reviewed,152503_reviewed_mutant_15111,0
30011_reviewed,1601_reviewed,1
30011_reviewed,3636_reviewed,1
30011_reviewed,3636_reviewed_mutant_15113,0
6456_reviewed,6311_reviewed,1
6456_reviewed_mutant_15115,6311_reviewed,0
10013_reviewed,6194_reviewed,1
10013_reviewed,6194_reviewed_mutant_15120,0
4869_reviewed,4869_reviewed,1
4869_reviewed_mutant_15123,4869_reviewed,0
1600_reviewed,30011_reviewed,1
1600_reviewed,30011_reviewed_mutant_15125,0
10015_reviewed,6455_reviewed,1
10015_reviewed,6455_reviewed_mutant_15126,0
10015_reviewed,23607_reviewed,1
10015_reviewed,23607_reviewed_mutant_15127,0
6452_reviewed,28988_reviewed,1
6452_reviewed,28988_reviewed_mutant_15128,0
10015_reviewed,27352_reviewed_mutant_15129,0
10015_reviewed,128866_reviewed,1
10015_reviewed,128866_reviewed_mutant_15130,0
10015_reviewed,85365_reviewed,1
10015_reviewed,85365_reviewed_mutant_15131,0
23607_reviewed,868_reviewed,1
23607_reviewed_mutant_15132,868_reviewed,0
6714_reviewed,30011_reviewed,1
7132_reviewed,6714_reviewed,1
6714_reviewed,10015_reviewed,1
6714_reviewed_mutant_15135,10015_reviewed,0
2017_reviewed,23607_reviewed,1
2017_reviewed_mutant_15137,23607_reviewed,0
2017_reviewed,50807_reviewed,1
2017_reviewed_mutant_15138,50807_reviewed,0
23607_reviewed,6456_reviewed,1
23607_reviewed,6456_reviewed_mutant_15139,0
4313_reviewed,3685_reviewed,1
4313_reviewed,3688_reviewed,1
4313_reviewed_mutant_15141,3688_reviewed,0
5747_reviewed_mutant_15148,50807_reviewed,0
10013_reviewed,7514_reviewed_mutant_15151,0
201501_reviewed_mutant_15152,6720_reviewed,0
29128_reviewed,2146_reviewed,1
29128_reviewed,2146_reviewed_mutant_15153,0
23411_reviewed,6304_reviewed,1
23411_reviewed,6304_reviewed_mutant_15154,0
7703_reviewed,23429_reviewed,1
7703_reviewed_mutant_15157,23429_reviewed,0
7703_reviewed,22955_reviewed_mutant_15159,0
7703_reviewed,6322_reviewed,1
10336_reviewed,6045_reviewed_mutant_15161,0
10336_reviewed,6015_reviewed_mutant_15162,0
10336_reviewed,23429_reviewed,1
10336_reviewed_mutant_15163,23429_reviewed,0
10336_reviewed,8535_reviewed,1
10336_reviewed_mutant_15165,8535_reviewed,0
10336_reviewed,26053_reviewed,1
10336_reviewed,26053_reviewed_mutant_15166,0
10336_reviewed,57666_reviewed,1
10336_reviewed,57666_reviewed_mutant_15168,0
10336_reviewed,1457_reviewed,1
10336_reviewed,1457_reviewed_mutant_15169,0
84333_reviewed,23429_reviewed,1
84333_reviewed,23429_reviewed_mutant_15174,0
84333_reviewed,26053_reviewed,1
84333_reviewed,57666_reviewed,1
84333_reviewed_mutant_15178,57666_reviewed,0
84333_reviewed,1457_reviewed,1
84333_reviewed,1457_reviewed_mutant_15179,0
84108_reviewed,6015_reviewed_mutant_15182,0
84108_reviewed,23429_reviewed,1
84108_reviewed_mutant_15183,23429_reviewed,0
84108_reviewed,7027_reviewed,1
84108_reviewed,11091_reviewed,1
84108_reviewed,3065_reviewed,1
6045_reviewed_mutant_15191,80012_reviewed,0
6045_reviewed_mutant_15193,23466_reviewed,0
6045_reviewed_mutant_15200,11091_reviewed,0
6045_reviewed_mutant_15202,6500_reviewed,0
6045_reviewed_mutant_15203,84678_reviewed,0
6045_reviewed_mutant_15206,57666_reviewed,0
1911_reviewed,80012_reviewed,1
1911_reviewed,80012_reviewed_mutant_15210,0
1911_reviewed,84733_reviewed,1
1911_reviewed_mutant_15211,84733_reviewed,0
1911_reviewed,23466_reviewed,1
1911_reviewed_mutant_15212,23466_reviewed,0
1911_reviewed,57332_reviewed,1
1911_reviewed_mutant_15213,57332_reviewed,0
1911_reviewed,6322_reviewed,1
1911_reviewed_mutant_15215,6322_reviewed,0
1912_reviewed,84733_reviewed,1
1912_reviewed,8535_reviewed,1
1912_reviewed,8535_reviewed_mutant_15217,0
1912_reviewed,23466_reviewed,1
1912_reviewed_mutant_15218,23466_reviewed,0
1912_reviewed,57332_reviewed,1
1912_reviewed,57332_reviewed_mutant_15219,0
1912_reviewed,6322_reviewed,1
80012_reviewed,84733_reviewed,1
80012_reviewed,84733_reviewed_mutant_15222,0
80012_reviewed,8535_reviewed,1
80012_reviewed,8535_reviewed_mutant_15223,0
80012_reviewed,23466_reviewed,1
80012_reviewed_mutant_15224,23466_reviewed,0
80012_reviewed,57332_reviewed,1
80012_reviewed,6322_reviewed,1
84733_reviewed,8535_reviewed,1
84733_reviewed_mutant_15227,8535_reviewed,0
8535_reviewed,57332_reviewed,1
8535_reviewed,57332_reviewed_mutant_15228,0
23429_reviewed,83746_reviewed,1
23429_reviewed_mutant_15230,83746_reviewed,0
23429_reviewed,11335_reviewed,1
23429_reviewed,7027_reviewed,1
23429_reviewed,7027_reviewed_mutant_15232,0
23429_reviewed,11091_reviewed,1
23429_reviewed_mutant_15233,11091_reviewed,0
23429_reviewed,6500_reviewed,1
23429_reviewed_mutant_15234,6500_reviewed,0
23429_reviewed,84678_reviewed,1
23429_reviewed,84678_reviewed_mutant_15235,0
23429_reviewed,57666_reviewed,1
23429_reviewed,1457_reviewed,1
23429_reviewed_mutant_15239,1457_reviewed,0
10138_reviewed,3066_reviewed,1
10138_reviewed_mutant_15247,3066_reviewed,0
23468_reviewed,8462_reviewed,1
23468_reviewed,8462_reviewed_mutant_15255,0
3090_reviewed,26147_reviewed,1
3090_reviewed_mutant_15256,26147_reviewed,0
4722_reviewed,4704_reviewed,1
4722_reviewed,4704_reviewed_mutant_15258,0
1785_reviewed_mutant_15261,6714_reviewed,0
1785_reviewed_mutant_15262,2885_reviewed,0
51160_reviewed,84313_reviewed,1
51160_reviewed,51028_reviewed,1
51160_reviewed_mutant_15265,51028_reviewed,0
51028_reviewed,7316_reviewed,1
11267_reviewed,7251_reviewed,1
11267_reviewed,7251_reviewed_mutant_15267,0
51028_reviewed,7251_reviewed,1
51028_reviewed,7251_reviewed_mutant_15268,0
7251_reviewed,7251_reviewed,1
7251_reviewed_mutant_15269,7251_reviewed,0
5119_reviewed,5119_reviewed,1
5119_reviewed_mutant_15270,5119_reviewed,0
5119_reviewed,57132_reviewed,1
5119_reviewed_mutant_15271,57132_reviewed,0
9525_reviewed,10015_reviewed,1
9525_reviewed_mutant_15272,10015_reviewed,0
10015_reviewed,10015_reviewed,1
29082_reviewed,27183_reviewed,1
29082_reviewed_mutant_15274,27183_reviewed,0
92421_reviewed,10015_reviewed,1
92421_reviewed,10015_reviewed_mutant_15275,0
92421_reviewed,128866_reviewed,1
27183_reviewed,57132_reviewed,1
27183_reviewed,27243_reviewed,1
27183_reviewed_mutant_15278,27243_reviewed,0
79643_reviewed,128866_reviewed,1
79643_reviewed,128866_reviewed_mutant_15279,0
339976_reviewed,8078_reviewed_mutant_15280,0
51455_reviewed_mutant_15281,51426_reviewed,0
11201_reviewed,5429_reviewed,1
11201_reviewed_mutant_15283,5429_reviewed,0
4898_reviewed,8841_reviewed,1
4898_reviewed,8841_reviewed_mutant_15284,0
6598_reviewed,55743_reviewed,1
6598_reviewed_mutant_15285,55743_reviewed,0
7251_reviewed,1975_reviewed,1
7251_reviewed_mutant_15289,1975_reviewed,0
7251_reviewed,26986_reviewed,1
7251_reviewed,26986_reviewed_mutant_15290,0
7251_reviewed,10342_reviewed,1
7251_reviewed_mutant_15291,10342_reviewed,0
7251_reviewed,7316_reviewed,1
7251_reviewed_mutant_15292,7316_reviewed,0
85365_reviewed,7251_reviewed,1
85365_reviewed_mutant_15293,7251_reviewed,0
9690_reviewed,7316_reviewed,1
9690_reviewed,7316_reviewed_mutant_15294,0
7251_reviewed,6093_reviewed,1
7251_reviewed_mutant_15295,6093_reviewed,0
10015_reviewed,55165_reviewed,1
10015_reviewed,55165_reviewed_mutant_15296,0
55165_reviewed,55048_reviewed,1
55165_reviewed,55048_reviewed_mutant_15297,0
55165_reviewed,55165_reviewed,1
55165_reviewed,55165_reviewed_mutant_15298,0
84458_reviewed,1316_reviewed,1
7316_reviewed,27342_reviewed,1
7316_reviewed_mutant_15300,27342_reviewed,0
3205_reviewed,10419_reviewed,1
3205_reviewed,10419_reviewed_mutant_15301,0
8743_reviewed,8837_reviewed,1
8743_reviewed_mutant_15302,8837_reviewed,0
8743_reviewed,841_reviewed,1
8743_reviewed,841_reviewed_mutant_15303,0
8743_reviewed,8772_reviewed,1
8743_reviewed,8772_reviewed_mutant_15304,0
6667_reviewed,983_reviewed,1
6667_reviewed_mutant_15305,983_reviewed,0
6667_reviewed,891_reviewed,1
6667_reviewed,891_reviewed_mutant_15306,0
9025_reviewed,11200_reviewed,1
9025_reviewed_mutant_15307,11200_reviewed,0
983_reviewed,6117_reviewed,1
983_reviewed,6117_reviewed_mutant_15308,0
3725_reviewed,4734_reviewed,1
3725_reviewed,7251_reviewed,1
3725_reviewed,7251_reviewed_mutant_15310,0
9025_reviewed,5111_reviewed_mutant_15311,0
4298_reviewed,22936_reviewed_mutant_15313,0
4298_reviewed,54623_reviewed,1
4298_reviewed_mutant_15315,54623_reviewed,0
1025_reviewed,54623_reviewed,1
1025_reviewed,54623_reviewed_mutant_15316,0
1017_reviewed,6117_reviewed,1
1017_reviewed_mutant_15317,6117_reviewed,0
1024_reviewed,8204_reviewed,1
1024_reviewed_mutant_15318,8204_reviewed,0
637_reviewed,6117_reviewed,1
637_reviewed,6117_reviewed_mutant_15319,0
10273_reviewed,55585_reviewed,1
10273_reviewed_mutant_15320,55585_reviewed,0
85300_reviewed,10273_reviewed,1
51439_reviewed,6400_reviewed,1
51439_reviewed_mutant_15322,6400_reviewed,0
51439_reviewed,84447_reviewed,1
51439_reviewed_mutant_15323,84447_reviewed,0
267_reviewed,267_reviewed,1
3093_reviewed,7316_reviewed,1
3093_reviewed_mutant_15326,7316_reviewed,0
51669_reviewed,6400_reviewed,1
51669_reviewed_mutant_15327,6400_reviewed,0
10956_reviewed_mutant_15329,3309_reviewed,0
165918_reviewed,7316_reviewed,1
165918_reviewed,7316_reviewed_mutant_15330,0
254225_reviewed,7316_reviewed,1
550_reviewed,7415_reviewed,1
550_reviewed,7415_reviewed_mutant_15332,0
550_reviewed,6400_reviewed,1
550_reviewed_mutant_15333,6400_reviewed,0
550_reviewed,10956_reviewed_mutant_15334,0
550_reviewed,84447_reviewed,1
550_reviewed_mutant_15336,84447_reviewed,0
10013_reviewed,156_reviewed,1
10013_reviewed_mutant_15342,156_reviewed,0
6722_reviewed,7403_reviewed,1
6910_reviewed,7403_reviewed,1
6910_reviewed_mutant_15344,7403_reviewed,0
7403_reviewed,1482_reviewed,1
7403_reviewed_mutant_15345,1482_reviewed,0
55743_reviewed,142_reviewed,1
55743_reviewed_mutant_15347,142_reviewed,0
9093_reviewed,10273_reviewed,1
9093_reviewed_mutant_15348,10273_reviewed,0
10273_reviewed,378884_reviewed,1
10273_reviewed_mutant_15349,378884_reviewed,0
10273_reviewed,23640_reviewed,1
9532_reviewed,9532_reviewed,1
9532_reviewed,9532_reviewed_mutant_15353,0
10614_reviewed,1660_reviewed,1
10614_reviewed,1660_reviewed_mutant_15355,0
1660_reviewed,27161_reviewed,1
1660_reviewed_mutant_15356,27161_reviewed,0
1453_reviewed,3791_reviewed,1
10919_reviewed,1788_reviewed,1
10919_reviewed_mutant_15359,1788_reviewed,0
79813_reviewed,1788_reviewed,1
79813_reviewed,1788_reviewed_mutant_15360,0
54737_reviewed,1788_reviewed,1
79813_reviewed,54737_reviewed,1
79813_reviewed_mutant_15362,54737_reviewed,0
668_reviewed,7329_reviewed,1
668_reviewed,7329_reviewed_mutant_15363,0
8089_reviewed,4613_reviewed,1
8089_reviewed_mutant_15365,4613_reviewed,0
8089_reviewed,23028_reviewed,1
8089_reviewed_mutant_15366,23028_reviewed,0
8089_reviewed,4609_reviewed,1
8089_reviewed_mutant_15367,4609_reviewed,0
26088_reviewed,55297_reviewed,1
27342_reviewed,5868_reviewed,1
27342_reviewed_mutant_15371,5868_reviewed,0
25950_reviewed,7329_reviewed,1
25950_reviewed,7329_reviewed_mutant_15372,0
25950_reviewed,3091_reviewed,1
25950_reviewed,3091_reviewed_mutant_15373,0
7319_reviewed,5111_reviewed_mutant_15374,0
7329_reviewed,6659_reviewed,1
7329_reviewed_mutant_15375,6659_reviewed,0
29978_reviewed,29978_reviewed,1
29978_reviewed,29978_reviewed_mutant_15383,0
867_reviewed,1432_reviewed,1
80854_reviewed,4654_reviewed,1
80854_reviewed,4654_reviewed_mutant_15387,0
367_reviewed,84458_reviewed,1
367_reviewed,84458_reviewed_mutant_15388,0
2547_reviewed,10013_reviewed,1
84193_reviewed,4654_reviewed,1
84193_reviewed,4654_reviewed_mutant_15390,0
867_reviewed,5599_reviewed,1
867_reviewed,5599_reviewed_mutant_15391,0
3554_reviewed,3654_reviewed,1
3554_reviewed,7189_reviewed,1
3554_reviewed,7189_reviewed_mutant_15394,0
79004_reviewed,996_reviewed,1
79004_reviewed_mutant_15395,996_reviewed,0
6788_reviewed,9113_reviewed,1
6788_reviewed_mutant_15396,9113_reviewed,0
29979_reviewed,2554_reviewed,1
29979_reviewed_mutant_15398,2554_reviewed,0
29979_reviewed,2561_reviewed_mutant_15399,0
29761_reviewed,6850_reviewed,1
29761_reviewed_mutant_15401,6850_reviewed,0
29760_reviewed,867_reviewed,1
1457_reviewed,1446_reviewed_mutant_15403,0
166824_reviewed,6788_reviewed,1
166824_reviewed_mutant_15404,6788_reviewed,0
26524_reviewed,10413_reviewed,1
26524_reviewed_mutant_15405,10413_reviewed,0
6788_reviewed,25843_reviewed,1
6788_reviewed_mutant_15406,25843_reviewed,0
8887_reviewed,29110_reviewed,1
8887_reviewed,29110_reviewed_mutant_15412,0
23607_reviewed,3635_reviewed,1
23607_reviewed,3635_reviewed_mutant_15413,0
23607_reviewed,832_reviewed,1
23607_reviewed_mutant_15414,832_reviewed,0
867_reviewed,203068_reviewed_mutant_15415,0
5371_reviewed_mutant_15416,10197_reviewed,0
11200_reviewed,10197_reviewed,1
11200_reviewed,10197_reviewed_mutant_15417,0
8409_reviewed,8725_reviewed,1
5781_reviewed,54623_reviewed,1
